,sensor [Auto],,,,,,,
05/22/26 10:18:06.446,"103100","1008","22.5","65.4","1007","69","20.4",
05/22/26 10:18:11.446,"102700","1008","22.5","65.6","1007","69","20.4",
05/22/26 10:18:16.444,"102200","1008","22.5","65.9","1007","69","20.4",
05/22/26 10:18:21.442,"101400","1008","22.5","66","1007","69","20.4",
05/22/26 10:18:26.445,"101400","1008","22.5","65.8","1007","69","20.4",
05/22/26 10:18:31.440,"101000","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:18:36.445,"100200","1008","22.5","65.8","1007","69","20.4",
05/22/26 10:18:41.442,"100100","1008","22.6","65.8","1007","69","20.4",
05/22/26 10:18:46.438,"99900","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:18:51.445,"99900","1008","22.5","65.9","1007","69","20.4",
05/22/26 10:18:56.444,"99000","1008","22.6","66.2","1007","69","20.4",
05/22/26 10:19:01.445,"99000","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:19:06.441,"99000","1008","22.6","65.8","1007","69","20.4",
05/22/26 10:19:11.437,"99200","1008","22.6","65.4","1007","69","20.4",
05/22/26 10:19:16.443,"99300","1008","22.6","65.6","1007","69","20.4",
05/22/26 10:19:21.444,"99000","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:19:26.440,"99300","1008","22.6","66.2","1007","69","20.4",
05/22/26 10:19:31.445,"99000","1008","22.6","66","1007","69","20.4",
05/22/26 10:19:36.446,"99200","1008","22.6","65.5","1007","69","20.4",
05/22/26 10:19:41.443,"98800","1008","22.6","65.8","1007","69","20.4",
05/22/26 10:19:46.443,"98400","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:19:51.446,"98800","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:19:56.445,"99000","1008","22.6","65.4","1007","69","20.4",
05/22/26 10:20:01.437,"99200","1008","22.6","65.2","1007","69","20.4",
05/22/26 10:20:06.440,"99000","1008","22.6","65.3","1007","69","20.4",
05/22/26 10:20:11.442,"98800","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:20:16.443,"98600","1008","22.6","66","1007","69","20.4",
05/22/26 10:20:21.444,"98600","1008","22.5","65.9","1007","69","20.4",
05/22/26 10:20:26.436,"99200","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:20:31.444,"99000","1008","22.6","66.4","1007","69","20.4",
05/22/26 10:20:36.439,"99000","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:20:41.437,"99200","1008","22.6","65.7","1007","69","20.4",
05/22/26 10:20:46.446,"99200","1008","22.6","65.8","1007","69","20.4",
05/22/26 10:20:51.440,"99300","1008","22.6","65.7","1007","69","20.4",
05/22/26 10:20:56.439,"99200","1008","22.6","65.8","1007","69","20.4",
05/22/26 10:21:01.445,"99000","1008","22.6","66","1007","69","20.4",
05/22/26 10:21:06.442,"99200","1008","22.6","66","1007","69","20.4",
05/22/26 10:21:11.445,"99300","1008","22.6","66.4","1007","69","20.4",
05/22/26 10:21:16.445,"99300","1008","22.6","66.2","1007","69","20.4",
05/22/26 10:21:21.440,"99200","1008","22.6","65.8","1007","69","20.4",
05/22/26 10:21:26.439,"99300","1008","22.6","65.5","1007","69","20.4",
05/22/26 10:21:31.446,"98600","1008","22.5","65.5","1007","69","20.4",
05/22/26 10:21:36.447,"98600","1008","22.6","65.7","1007","69","20.4",
05/22/26 10:21:41.446,"99200","1008","22.6","65.6","1007","69","20.4",
05/22/26 10:21:46.447,"99300","1008","22.6","65.6","1007","69","20.4",
05/22/26 10:21:51.445,"99000","1008","22.5","66.3","1007","69","20.4",
05/22/26 10:21:56.441,"99300","1008","22.5","66.3","1007","69","20.4",
05/22/26 10:22:01.447,"99300","1008","22.6","66.2","1007","69","20.4",
05/22/26 10:22:06.442,"99000","1008","22.5","66","1007","69","20.4",
05/22/26 10:22:11.439,"99700","1008","22.5","66","1007","69","20.4",
05/22/26 10:22:16.442,"99300","1008","22.5","66.2","1007","69","20.4",
05/22/26 10:22:21.442,"99200","1008","22.5","66.3","1007","69","20.4",
05/22/26 10:22:26.446,"98800","1008","22.5","65.8","1007","69","20.4",
05/22/26 10:22:31.447,"99300","1008","22.5","65.8","1007","69","20.4",
05/22/26 10:22:36.447,"99200","1008","22.5","65.8","1007","69","20.4",
05/22/26 10:22:41.447,"99500","1008","22.5","65.7","1007","69","20.4",
05/22/26 10:22:46.447,"99500","1008","22.5","65.5","1007","69","20.4",
05/22/26 10:22:51.447,"99500","1008","22.5","65.5","1007","69","20.4",
05/22/26 10:22:56.447,"99700","1008","22.5","65.6","1007","69","20.4",
05/22/26 10:23:01.447,"99300","1008","22.5","65.9","1007","69","20.4",
05/22/26 10:23:06.448,"99700","1008","22.5","66","1007","69","20.4",
05/22/26 10:23:11.447,"99500","1008","22.5","65.7","1007","69","20.4",
05/22/26 10:23:16.447,"98800","1008","22.5","65.8","1007","69","20.4",
05/22/26 10:23:21.448,"99000","1008","22.5","65.7","1007","69","20.4",
05/22/26 10:23:26.448,"99200","1008","22.5","65.8","1007","69","20.4",
05/22/26 10:23:31.447,"99000","1008","22.5","65.8","1007","69","20.4",
05/22/26 10:23:36.448,"99900","1008","22.5","65.5","1007","69","20.4",
05/22/26 10:23:41.447,"99700","1008","22.5","65.6","1007","69","20.4",
05/22/26 10:23:46.448,"99000","1008","22.5","65.6","1007","69","20.4",
05/22/26 10:23:51.447,"99300","1008","22.5","65.9","1007","69","20.4",
05/22/26 10:23:56.448,"99900","1008","22.5","66.1","1007","69","20.4",
05/22/26 10:24:01.448,"99700","1008","22.5","66","1007","69","20.4",
05/22/26 10:24:06.448,"100100","1008","22.5","66.2","1007","69","20.4",
05/22/26 10:24:11.448,"100100","1008","22.6","66.3","1007","69","20.4",
05/22/26 10:24:16.448,"100200","1008","22.6","66.2","1007","69","20.4",
05/22/26 10:24:21.441,"100100","1008","22.6","66.1","1007","69","20.4",
05/22/26 10:24:26.446,"100200","1008","22.6","65.8","1007","69","20.4",
05/22/26 10:24:31.449,"99200","1008","22.6","65.4","1007","69","20.4",
05/22/26 10:24:36.445,"99000","1008","22.7","64.9","1007","68","20.4",
05/22/26 10:24:41.447,"99900","1008","22.7","65","1007","68","20.4",
05/22/26 10:24:46.440,"99500","1008","22.7","64.8","1007","68","20.4",
05/22/26 10:24:51.448,"99700","1008","22.8","64.8","1007","68","20.4",
05/22/26 10:24:56.446,"99700","1008","22.8","64.8","1007","68","20.4",
05/22/26 10:25:01.440,"99300","1008","22.8","64.8","1007","68","20.4",
05/22/26 10:25:06.443,"99900","1008","22.8","64.7","1007","68","20.5",
05/22/26 10:25:11.448,"99700","1008","22.8","64.5","1007","68","20.5",
05/22/26 10:25:16.449,"99700","1008","22.8","64.3","1007","68","20.5",
05/22/26 10:25:21.443,"99900","1008","22.9","64.3","1007","68","20.5",
05/22/26 10:25:26.449,"99300","1008","22.9","64.1","1007","68","20.5",
05/22/26 10:25:31.442,"98800","1008","22.9","64.2","1007","68","20.5",
05/22/26 10:25:36.449,"98200","1008","22.9","63.7","1007","68","20.5",
05/22/26 10:25:41.440,"98200","1008","22.9","63.5","1007","68","20.5",
05/22/26 10:25:46.449,"98200","1008","22.9","63.5","1007","68","20.5",
05/22/26 10:25:51.442,"98100","1008","22.9","63.4","1007","68","20.5",
05/22/26 10:25:56.444,"97300","1008","22.9","63.6","1007","68","20.5",
05/22/26 10:26:01.446,"97200","1008","23","64","1007","68","20.5",
05/22/26 10:26:06.446,"97300","1008","23","63.9","1007","68","20.5",
05/22/26 10:26:11.446,"96800","1008","23","63.9","1007","68","20.5",
05/22/26 10:26:16.447,"97500","1008","23","63.8","1007","68","20.5",
05/22/26 10:26:21.445,"97300","1008","23","63.8","1007","68","20.6",
05/22/26 10:26:26.446,"97200","1008","23","64","1007","68","20.6",
05/22/26 10:26:31.442,"96400","1008","23","63.5","1007","68","20.6",
05/22/26 10:26:36.443,"96100","1008","23","63.5","1007","68","20.6",
05/22/26 10:26:41.449,"95500","1008","23","63.3","1007","68","20.6",
05/22/26 10:26:46.448,"95000","1008","23","63.5","1007","68","20.6",
05/22/26 10:26:51.450,"94600","1008","23","63.4","1007","68","20.6",
05/22/26 10:26:56.445,"94600","1008","23","63.5","1007","68","20.6",
05/22/26 10:27:01.449,"95200","1008","23","63.5","1007","68","20.6",
05/22/26 10:27:06.447,"95000","1008","23.1","63.4","1007","68","20.6",
05/22/26 10:27:11.450,"95500","1008","23.1","63.1","1007","68","20.6",
05/22/26 10:27:16.442,"96100","1008","23.1","63","1007","68","20.6",
05/22/26 10:27:21.444,"97000","1008","23.1","63.1","1007","68","20.6",
05/22/26 10:27:26.450,"97700","1008","23.1","63.1","1007","68","20.6",
05/22/26 10:27:31.442,"94600","1008","23.1","62.9","1007","67","20.6",
05/22/26 10:27:36.444,"83800","1008","23.1","62.6","1007","67","20.6",
05/22/26 10:27:41.441,"66700","1008","23.1","62.7","1007","67","20.7",
05/22/26 10:27:46.449,"51000","1008","23.1","62.6","1007","67","20.7",
05/22/26 10:27:51.447,"39300","1008","23.1","62.4","1007","67","20.7",
05/22/26 10:27:56.446,"30500","1008","23.2","62.4","1007","67","20.7",
05/22/26 10:28:01.447,"23900","1008","23.2","62.4","1007","67","20.7",
05/22/26 10:28:06.442,"19300","1008","23.2","62.3","1007","67","20.7",
05/22/26 10:28:11.443,"15800","1008","23.2","62.3","1007","67","20.7",
05/22/26 10:28:16.442,"13300","1008","23.2","62.3","1007","67","20.7",
05/22/26 10:28:21.445,"11300","1008","23.2","62.1","1007","67","20.7",
05/22/26 10:28:26.443,"10100","1008","23.2","62","1007","67","20.7",
05/22/26 10:28:31.450,"9300","1008","23.2","62","1007","67","20.7",
05/22/26 10:28:36.441,"8500","1008","23.2","62.1","1007","67","20.7",
05/22/26 10:28:41.449,"7900","1008","23.2","62.1","1007","67","20.7",
05/22/26 10:28:46.448,"7400","1008","23.3","62","1007","67","20.7",
05/22/26 10:28:51.449,"7000","1008","23.3","62","1007","67","20.7",
05/22/26 10:28:56.451,"6600","1008","23.3","62.1","1007","67","20.8",
05/22/26 10:29:01.442,"6300","1008","23.3","62.1","1007","67","20.8",
05/22/26 10:29:06.448,"5900","1008","23.3","62.2","1007","67","20.8",
05/22/26 10:29:11.444,"5700","1008","23.3","62.2","1007","67","20.8",
05/22/26 10:29:16.442,"5500","1008","23.3","62","1007","67","20.8",
05/22/26 10:29:21.446,"5300","1008","23.3","62.1","1007","67","20.8",
05/22/26 10:29:26.449,"5100","1008","23.3","62.2","1007","67","20.8",
05/22/26 10:29:31.443,"5000","1008","23.3","62.4","1007","67","20.8",
05/22/26 10:29:36.448,"4800","1008","23.3","62.3","1007","67","20.8",
05/22/26 10:29:41.442,"4600","1008","23.3","62.2","1007","67","20.8",
05/22/26 10:29:46.451,"4400","1008","23.3","62.2","1007","67","20.8",
05/22/26 10:29:51.452,"4200","1008","23.3","61.9","1007","67","20.8",
05/22/26 10:29:56.450,"4100","1008","23.4","61.9","1007","67","20.8",
05/22/26 10:30:01.442,"3900","1008","23.4","62","1007","67","20.8",
05/22/26 10:30:06.450,"3800","1008","23.4","62.1","1007","67","20.8",
05/22/26 10:30:11.452,"3700","1008","23.4","62.1","1007","67","20.8",
05/22/26 10:30:16.446,"3600","1008","23.4","62.2","1007","67","20.8",
05/22/26 10:30:21.450,"3400","1008","23.4","62.4","1007","67","20.9",
05/22/26 10:30:26.448,"3300","1008","23.4","62.2","1007","67","20.9",
05/22/26 10:30:31.443,"3200","1008","23.4","62.2","1007","67","20.9",
05/22/26 10:30:36.452,"3100","1008","23.4","62","1007","67","20.9",
05/22/26 10:30:41.443,"3000","1008","23.4","61.8","1007","67","20.9",
05/22/26 10:30:46.451,"2900","1008","23.4","61.7","1007","67","20.9",
05/22/26 10:30:51.452,"2900","1008","23.5","61.7","1007","67","20.9",
05/22/26 10:30:56.450,"2800","1008","23.5","61.7","1007","67","20.9",
05/22/26 10:31:01.450,"2600","1008","23.5","61.8","1007","67","20.9",
05/22/26 10:31:06.452,"2500","1008","23.5","61.7","1007","66","20.9",
05/22/26 10:31:11.447,"2300","1008","23.5","61.7","1007","66","20.9",
05/22/26 10:31:16.445,"2200","1008","23.5","61.6","1007","66","20.9",
05/22/26 10:31:21.450,"2100","1008","23.5","61.7","1007","66","20.9",
05/22/26 10:31:26.450,"2000","1008","23.5","61.5","1007","66","20.9",
05/22/26 10:31:31.451,"1900","1008","23.5","61.6","1007","66","20.9",
05/22/26 10:31:36.443,"1800","1008","23.5","61.6","1007","66","20.9",
05/22/26 10:31:41.447,"1700","1008","23.5","61.7","1007","66","20.9",
05/22/26 10:31:46.448,"1700","1008","23.5","61.8","1007","66","20.9",
05/22/26 10:31:51.446,"1700","1008","23.5","61.7","1007","66","20.9",
05/22/26 10:31:56.443,"1700","1008","23.5","61.6","1007","66","21",
05/22/26 10:32:01.444,"1700","1008","23.5","61.7","1007","66","21",
05/22/26 10:32:06.451,"1800","1008","23.5","61.4","1007","66","21",
05/22/26 10:32:11.451,"1800","1008","23.5","61.3","1007","66","21",
05/22/26 10:32:16.447,"1700","1008","23.5","61.4","1007","66","21",
05/22/26 10:32:21.451,"1700","1008","23.5","61.6","1007","66","21",
05/22/26 10:32:26.452,"1700","1008","23.5","61.9","1007","66","21",
05/22/26 10:32:31.452,"1600","1008","23.5","61.9","1007","66","21",
05/22/26 10:32:36.447,"1600","1008","23.5","61.8","1007","66","21",
05/22/26 10:32:41.450,"1600","1008","23.5","61.7","1007","66","21",
05/22/26 10:32:46.445,"1500","1008","23.5","61.7","1007","66","21",
05/22/26 10:32:51.445,"1500","1008","23.5","61.6","1007","66","21",
05/22/26 10:32:56.447,"1500","1008","23.5","61.4","1007","66","21",
05/22/26 10:33:01.452,"1500","1008","23.5","61.5","1007","66","21",
05/22/26 10:33:06.449,"1500","1008","23.5","61.4","1007","66","21",
05/22/26 10:33:11.451,"1500","1008","23.5","61.2","1007","66","21",
05/22/26 10:33:16.450,"1400","1008","23.6","61.2","1007","66","21",
05/22/26 10:33:21.453,"1400","1008","23.6","61.2","1007","66","21",
05/22/26 10:33:26.452,"1300","1008","23.6","61.2","1007","66","21",
05/22/26 10:33:31.445,"1300","1008","23.6","61.1","1007","66","21",
05/22/26 10:33:36.444,"1300","1008","23.6","61.1","1007","66","21",
05/22/26 10:33:41.451,"1300","1008","23.6","61.1","1007","66","21",
05/22/26 10:33:46.452,"1300","1008","23.6","61.3","1007","66","21",
05/22/26 10:33:51.443,"1200","1008","23.6","61.4","1007","66","21",
05/22/26 10:33:56.444,"1200","1008","23.6","61.3","1007","66","21",
05/22/26 10:34:01.452,"1200","1008","23.6","61.3","1007","66","21",
05/22/26 10:34:06.443,"1200","1008","23.6","61.4","1007","66","21",
05/22/26 10:34:11.450,"1100","1008","23.6","61.5","1007","66","21",
05/22/26 10:34:16.452,"1100","1008","23.6","61.6","1007","66","21.1",
05/22/26 10:34:21.452,"1100","1008","23.6","61.9","1007","66","21.1",
05/22/26 10:34:26.443,"1100","1008","23.6","61.8","1007","67","21.1",
05/22/26 10:34:31.447,"1100","1008","23.6","62.2","1007","67","21.1",
05/22/26 10:34:36.451,"1100","1008","23.6","62.2","1007","67","21.1",
05/22/26 10:34:41.446,"1000","1008","23.6","62.2","1007","67","21.1",
05/22/26 10:34:46.452,"1000","1008","23.6","62.2","1007","67","21.1",
05/22/26 10:34:51.445,"1000","1008","23.6","61.9","1007","67","21.1",
05/22/26 10:34:56.447,"1000","1008","23.6","61.9","1007","66","21.1",
05/22/26 10:35:01.447,"1000","1008","23.6","62","1007","66","21.1",
05/22/26 10:35:06.449,"1000","1008","23.6","61.9","1007","66","21.1",
05/22/26 10:35:11.445,"1000","1008","23.7","61.8","1007","66","21.1",
05/22/26 10:35:16.443,"1000","1008","23.7","61.7","1007","66","21.1",
05/22/26 10:35:21.448,"1000","1008","23.7","61.6","1007","66","21.1",
05/22/26 10:35:26.450,"900","1008","23.7","61.6","1007","66","21.1",
05/22/26 10:35:31.447,"1000","1008","23.7","61.5","1007","66","21.1",
05/22/26 10:35:36.453,"900","1008","23.7","61.4","1007","66","21.1",
05/22/26 10:35:41.449,"900","1008","23.7","61.4","1007","66","21.1",
05/22/26 10:35:46.452,"900","1008","23.7","61.3","1007","66","21.1",
05/22/26 10:35:51.453,"900","1008","23.7","61.3","1007","66","21.1",
05/22/26 10:35:56.451,"900","1008","23.7","61.3","1007","66","21.1",
05/22/26 10:36:01.448,"900","1008","23.7","61.5","1007","66","21.1",
05/22/26 10:36:06.453,"800","1008","23.7","61.8","1007","66","21.1",
05/22/26 10:36:11.454,"900","1008","23.7","62","1007","66","21.1",
05/22/26 10:36:16.451,"800","1008","23.7","62.2","1007","67","21.1",
05/22/26 10:36:21.453,"900","1008","23.7","63.2","1007","67","21.1",
05/22/26 10:36:26.444,"900","1008","23.7","63.4","1007","67","21.1",
05/22/26 10:36:31.449,"900","1008","23.7","63.3","1007","67","21.1",
05/22/26 10:36:36.447,"900","1008","23.7","63.4","1007","67","21.1",
05/22/26 10:36:41.446,"800","1008","23.7","63.5","1007","68","21.1",
05/22/26 10:36:46.447,"800","1008","23.7","63.6","1007","68","21.1",
05/22/26 10:36:51.453,"800","1008","23.7","63.8","1007","68","21.1",
05/22/26 10:36:56.448,"800","1008","23.6","63.9","1007","68","21.1",
05/22/26 10:37:01.453,"800","1008","23.7","64","1007","68","21.1",
05/22/26 10:37:06.451,"800","1008","23.6","64.2","1007","68","21.1",
05/22/26 10:37:11.454,"800","1008","23.6","65.1","1007","68","21.1",
05/22/26 10:37:16.453,"800","1008","23.6","65.9","1007","69","21.1",
05/22/26 10:37:21.445,"800","1008","23.6","66.3","1007","69","21.1",
05/22/26 10:37:26.454,"700","1008","23.6","65.7","1007","69","21.1",
05/22/26 10:37:31.450,"700","1008","23.6","65.6","1007","69","21.1",
05/22/26 10:37:36.450,"700","1008","23.6","65.7","1007","70","21.1",
05/22/26 10:37:41.448,"700","1008","23.6","66.2","1007","70","21.1",
05/22/26 10:37:46.453,"700","1008","23.6","66","1007","70","21.1",
05/22/26 10:37:51.446,"700","1008","23.6","66","1007","70","21.1",
05/22/26 10:37:56.449,"700","1008","23.6","65.9","1007","70","21.1",
05/22/26 10:38:01.451,"700","1008","23.6","65.8","1007","70","21.1",
05/22/26 10:38:06.449,"700","1008","23.5","65.9","1007","70","21.1",
05/22/26 10:38:11.449,"700","1008","23.5","66.1","1007","70","21.1",
05/22/26 10:38:16.451,"700","1008","23.5","66.1","1007","70","21.1",
05/22/26 10:38:21.452,"700","1008","23.5","66.1","1007","70","21.1",
05/22/26 10:38:26.447,"700","1008","23.5","66.1","1007","70","21.1",
05/22/26 10:38:31.452,"700","1008","23.5","66.2","1007","70","21.1",
05/22/26 10:38:36.454,"700","1008","23.5","65.9","1007","70","21.1",
05/22/26 10:38:41.454,"700","1008","23.5","65","1007","69","21.1",
05/22/26 10:38:46.453,"700","1008","23.5","64.3","1007","69","21.1",
05/22/26 10:38:51.449,"700","1008","23.5","64.5","1007","69","21.1",
05/22/26 10:38:56.447,"700","1008","23.5","64.7","1007","69","21.1",
05/22/26 10:39:01.453,"700","1008","23.5","64.8","1007","69","21.1",
05/22/26 10:39:06.451,"700","1008","23.5","65.1","1007","69","21.1",
05/22/26 10:39:11.450,"700","1008","23.5","65.6","1007","69","21.1",
05/22/26 10:39:16.454,"700","1008","23.5","65.7","1007","70","21",
05/22/26 10:39:21.451,"700","1008","23.5","65.8","1007","70","21",
05/22/26 10:39:26.451,"700","1008","23.5","65.8","1007","70","21",
05/22/26 10:39:31.448,"700","1008","23.4","65.8","1007","70","21",
05/22/26 10:39:36.454,"700","1008","23.4","66","1007","70","21",
05/22/26 10:39:41.448,"600","1008","23.4","65.7","1007","70","21",
05/22/26 10:39:46.455,"700","1008","23.3","66.1","1007","70","21",
05/22/26 10:39:51.450,"700","1008","23.3","65.8","1007","69","21",
05/22/26 10:39:56.445,"700","1008","23.3","65.7","1007","69","21",
05/22/26 10:40:01.447,"600","1008","23.3","65.7","1007","69","21",
05/22/26 10:40:06.453,"700","1008","23.3","65.3","1007","69","21",
05/22/26 10:40:11.455,"600","1008","23.3","65.2","1007","69","21",
05/22/26 10:40:16.452,"600","1008","23.3","65.4","1007","69","21",
05/22/26 10:40:21.452,"600","1008","23.3","65.1","1007","69","21",
05/22/26 10:40:26.453,"600","1008","23.3","65.1","1007","69","21",
05/22/26 10:40:31.451,"600","1008","23.2","64.8","1007","69","21",
05/22/26 10:40:36.455,"600","1008","23.2","64.5","1007","68","21",
05/22/26 10:40:41.452,"600","1008","23.2","64.5","1007","68","21",
05/22/26 10:40:46.455,"600","1008","23.2","64.6","1007","68","21",
05/22/26 10:40:51.455,"600","1008","23.2","64.7","1007","68","21",
05/22/26 10:40:56.450,"600","1008","23.2","65.2","1007","68","20.9",
05/22/26 10:41:01.452,"600","1008","23.2","65.4","1007","69","20.9",
05/22/26 10:41:06.448,"600","1008","23.2","65.3","1007","69","20.9",
05/22/26 10:41:11.452,"600","1008","23.2","65.6","1007","69","20.9",
05/22/26 10:41:16.454,"600","1008","23.2","65.8","1007","69","20.9",
05/22/26 10:41:21.453,"600","1008","23.2","65.8","1007","69","20.9",
05/22/26 10:41:26.453,"600","1008","23.2","65.8","1007","69","20.9",
05/22/26 10:41:31.453,"600","1008","23.1","65.5","1007","69","20.9",
05/22/26 10:41:36.452,"600","1008","23.1","65.6","1007","69","20.9",
05/22/26 10:41:41.452,"600","1008","23.1","65.9","1007","69","20.9",
05/22/26 10:41:46.451,"600","1008","23.1","65.5","1007","69","20.9",
05/22/26 10:41:51.450,"600","1008","23.1","65.6","1007","69","20.9",
05/22/26 10:41:56.450,"600","1008","23.1","65.3","1007","69","20.9",
05/22/26 10:42:01.449,"600","1008","23.1","65.7","1007","69","20.9",
05/22/26 10:42:06.448,"600","1008","23.1","65.9","1007","69","20.9",
05/22/26 10:42:11.455,"600","1008","23.1","66.1","1007","69","20.9",
05/22/26 10:42:16.455,"600","1008","23.1","65.8","1007","69","20.9",
05/22/26 10:42:21.455,"600","1008","23.1","65.9","1007","69","20.9",
05/22/26 10:42:26.454,"600","1008","23.1","65.9","1007","69","20.9",
05/22/26 10:42:31.452,"600","1008","23.1","66.1","1007","69","20.9",
05/22/26 10:42:36.454,"600","1008","23.1","65.5","1007","69","20.9",
05/22/26 10:42:41.452,"600","1008","23","65.7","1007","69","20.9",
05/22/26 10:42:46.455,"600","1008","23","65.7","1007","69","20.9",
05/22/26 10:42:51.447,"600","1008","23","65.7","1007","69","20.9",
05/22/26 10:42:56.453,"600","1008","23","66.1","1007","69","20.9",
05/22/26 10:43:01.448,"600","1008","23","66.2","1007","69","20.9",
05/22/26 10:43:06.453,"600","1008","23","66.1","1007","69","20.9",
05/22/26 10:43:11.450,"600","1008","23","66","1007","69","20.9",
05/22/26 10:43:16.447,"600","1008","23","65.6","1007","69","20.8",
05/22/26 10:43:21.447,"600","1008","23","65.5","1007","69","20.9",
05/22/26 10:43:26.454,"600","1008","23","65.8","1007","69","20.8",
05/22/26 10:43:31.456,"600","1008","23","65.9","1007","69","20.8",
05/22/26 10:43:36.455,"600","1008","23","65.3","1007","69","20.8",
05/22/26 10:43:41.456,"600","1008","23","65.5","1007","69","20.8",
05/22/26 10:43:46.448,"600","1008","23","65.3","1007","69","20.8",
05/22/26 10:43:51.450,"600","1008","22.9","65.4","1007","69","20.8",
05/22/26 10:43:56.456,"600","1008","23","65.5","1007","69","20.8",
05/22/26 10:44:01.456,"600","1008","23","65.2","1007","69","20.8",
05/22/26 10:44:06.455,"600","1008","23","65.1","1007","68","20.8",
05/22/26 10:44:11.456,"600","1008","23","65.1","1007","68","20.8",
05/22/26 10:44:16.451,"600","1008","23","65.1","1007","68","20.8",
05/22/26 10:44:21.456,"600","1008","23","65","1007","68","20.8",
05/22/26 10:44:26.455,"600","1008","23","65.4","1007","69","20.8",
05/22/26 10:44:31.456,"600","1008","23","65.4","1007","69","20.8",
05/22/26 10:44:36.453,"600","1008","23","65.2","1007","69","20.8",
05/22/26 10:44:41.455,"600","1008","22.9","65.3","1007","69","20.8",
05/22/26 10:44:46.454,"600","1008","22.9","65.2","1007","68","20.8",
05/22/26 10:44:51.449,"600","1008","22.9","65.7","1007","69","20.8",
05/22/26 10:44:56.454,"600","1008","22.9","65.9","1007","69","20.8",
05/22/26 10:45:01.455,"500","1008","22.9","65.7","1007","69","20.8",
05/22/26 10:45:06.456,"500","1008","22.9","65.8","1007","69","20.8",
05/22/26 10:45:11.456,"500","1008","22.9","65.8","1007","69","20.8",
05/22/26 10:45:16.453,"600","1008","22.9","66","1007","69","20.8",
05/22/26 10:45:21.454,"500","1008","22.9","65.7","1007","69","20.8",
05/22/26 10:45:26.456,"500","1008","22.9","66","1007","69","20.8",
05/22/26 10:45:31.449,"500","1008","22.9","65.8","1007","69","20.7",
05/22/26 10:45:36.452,"600","1008","22.9","65.5","1007","68","20.8",
05/22/26 10:45:41.454,"600","1008","22.9","65.4","1007","68","20.8",
05/22/26 10:45:46.455,"500","1008","22.9","65.3","1007","68","20.7",
05/22/26 10:45:51.452,"500","1008","22.9","65.3","1007","68","20.7",
05/22/26 10:45:56.453,"500","1008","22.9","65.7","1007","69","20.7",
05/22/26 10:46:01.453,"500","1008","22.9","65.6","1007","69","20.7",
05/22/26 10:46:06.457,"500","1008","22.9","65.3","1007","69","20.7",
05/22/26 10:46:11.456,"500","1008","22.9","65.2","1007","68","20.7",
05/22/26 10:46:16.449,"500","1008","22.9","65","1007","68","20.7",
05/22/26 10:46:21.451,"500","1008","22.9","65.8","1007","69","20.7",
05/22/26 10:46:26.450,"500","1008","22.9","65.9","1007","69","20.7",
05/22/26 10:46:31.455,"500","1008","22.9","65.4","1007","69","20.7",
05/22/26 10:46:36.449,"500","1008","22.9","65.4","1007","68","20.7",
05/22/26 10:46:41.448,"500","1008","22.9","65.5","1007","68","20.7",
05/22/26 10:46:46.450,"500","1008","22.8","65.5","1007","69","20.7",
05/22/26 10:46:51.453,"500","1008","22.9","65.9","1007","69","20.7",
05/22/26 10:46:56.450,"500","1008","22.9","66.3","1007","69","20.7",
05/22/26 10:47:01.457,"500","1008","22.9","66","1007","69","20.7",
05/22/26 10:47:06.449,"600","1008","22.9","65.7","1007","69","20.7",
05/22/26 10:47:11.452,"500","1008","22.9","65.4","1007","69","20.7",
05/22/26 10:47:16.454,"500","1008","22.8","65.6","1007","69","20.7",
05/22/26 10:47:21.450,"500","1008","22.9","65.9","1007","69","20.7",
05/22/26 10:47:26.456,"500","1008","22.8","65.4","1007","68","20.7",
05/22/26 10:47:31.457,"500","1008","22.9","65.6","1007","69","20.7",
05/22/26 10:47:36.457,"500","1008","22.9","65.3","1007","68","20.7",
05/22/26 10:47:41.457,"500","1008","22.8","65","1007","68","20.7",
05/22/26 10:47:46.457,"500","1008","22.9","65","1007","68","20.7",
05/22/26 10:47:51.457,"500","1008","22.9","64.9","1007","68","20.7",
05/22/26 10:47:56.457,"500","1008","22.9","64.7","1007","68","20.7",
05/22/26 10:48:01.457,"500","1008","22.8","65.1","1007","68","20.7",
05/22/26 10:48:06.457,"500","1008","22.8","65","1007","68","20.7",
05/22/26 10:48:11.458,"500","1008","22.8","64.8","1007","68","20.7",
05/22/26 10:48:16.457,"500","1008","22.8","65.3","1007","68","20.7",
05/22/26 10:48:21.457,"500","1008","22.8","65.6","1007","69","20.7",
05/22/26 10:48:26.457,"500","1008","22.8","65.3","1007","68","20.7",
05/22/26 10:48:31.458,"500","1008","22.8","64.8","1007","68","20.6",
05/22/26 10:48:36.457,"500","1008","22.7","64.5","1007","68","20.6",
05/22/26 10:48:41.458,"500","1008","22.7","64.5","1007","68","20.6",
