,sensor [Auto],,,,,,,
07/10/26 15:12:03.607,"150800","1008","26.9","59.5","1005","72","23.3",
07/10/26 15:12:08.607,"149200","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:13.607,"149500","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:18.607,"150200","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:23.607,"149800","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:28.607,"149500","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:33.607,"149800","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:38.607,"150200","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:43.607,"150500","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:48.607,"149800","1008","26.9","59.3","1005","72","23.3",
07/10/26 15:12:53.607,"150200","1008","26.9","59.4","1005","72","23.3",
07/10/26 15:12:58.607,"149500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:13:03.607,"148800","1008","26.9","59.3","1005","72","23.3",
07/10/26 15:13:08.607,"149800","1008","26.9","59.3","1005","72","23.3",
07/10/26 15:13:13.607,"148800","1008","26.9","59.3","1005","72","23.4",
07/10/26 15:13:18.608,"149200","1008","26.9","59.3","1005","72","23.4",
07/10/26 15:13:23.608,"149200","1008","26.9","59.3","1005","72","23.4",
07/10/26 15:13:28.607,"150200","1008","26.9","59.3","1005","72","23.4",
07/10/26 15:13:33.608,"151200","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:13:38.607,"150500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:13:43.607,"149800","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:13:48.608,"149200","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:13:53.607,"149200","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:13:58.608,"148500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:03.608,"148500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:08.608,"148800","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:13.608,"148500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:18.608,"149800","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:23.608,"150800","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:28.608,"150200","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:33.607,"149500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:38.607,"150200","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:43.608,"148500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:48.608,"148800","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:53.608,"148200","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:14:58.608,"149500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:15:03.608,"149800","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:15:08.608,"149500","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:15:13.608,"148200","1008","26.9","59.4","1005","72","23.4",
07/10/26 15:15:18.608,"131400","1008","26.9","59.3","1005","72","23.4",
07/10/26 15:15:23.608,"94200","1008","26.9","59.3","1005","72","23.4",
07/10/26 15:15:28.608,"58800","1008","26.9","59.3","1005","72","23.4",
07/10/26 15:15:33.608,"38100","1008","27","59.3","1005","72","23.4",
07/10/26 15:15:38.608,"24800","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:15:43.608,"16300","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:15:48.608,"11500","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:15:53.608,"9000","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:15:58.608,"7400","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:03.609,"6100","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:08.609,"5200","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:13.609,"4600","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:18.608,"4000","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:23.609,"3600","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:28.608,"3200","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:33.608,"3000","1008","27","59.2","1005","72","23.4",
07/10/26 15:16:38.609,"2700","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:43.609,"2400","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:48.609,"2300","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:53.608,"2100","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:16:58.609,"1900","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:17:03.608,"1800","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:08.608,"1700","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:13.609,"1500","1008","26.9","59.2","1005","72","23.4",
07/10/26 15:17:18.609,"1400","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:23.609,"1300","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:28.609,"1200","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:33.609,"1100","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:38.609,"1100","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:43.609,"1000","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:48.609,"900","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:53.611,"800","1008","27","59.2","1005","72","23.4",
07/10/26 15:17:58.611,"700","1008","27","59.2","1005","72","23.4",
07/10/26 15:18:03.611,"700","1008","27","59.2","1005","72","23.4",
07/10/26 15:18:08.611,"700","1008","27","59.2","1005","72","23.4",
07/10/26 15:18:13.612,"600","1008","27","59.2","1005","72","23.4",
07/10/26 15:18:18.612,"600","1008","27","59.2","1005","72","23.4",
07/10/26 15:18:23.611,"600","1008","27","59.2","1005","72","23.4",
07/10/26 15:18:28.611,"600","1008","27","59.1","1005","72","23.4",
07/10/26 15:18:33.611,"500","1008","27","59.1","1005","72","23.4",
07/10/26 15:18:38.612,"500","1008","27","59.2","1005","72","23.4",
07/10/26 15:18:43.611,"500","1008","27","59.1","1005","72","23.4",
07/10/26 15:18:48.611,"400","1008","27","59.2","1005","72","23.4",
07/10/26 15:18:53.612,"400","1008","27","59.1","1005","72","23.4",
07/10/26 15:18:58.612,"400","1008","27","59.1","1005","72","23.4",
07/10/26 15:19:03.612,"300","1008","27","59.1","1005","72","23.4",
07/10/26 15:19:08.612,"300","1008","27","59.1","1005","72","23.4",
07/10/26 15:19:13.612,"200","1008","27","59.1","1005","72","23.4",
07/10/26 15:19:18.612,"100","1008","27","59.1","1005","72","23.4",
07/10/26 15:19:23.611,"100","1008","27","59.2","1005","72","23.4",
07/10/26 15:19:28.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:19:33.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:19:38.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:19:43.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:19:48.611,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:19:53.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:19:58.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:20:03.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:20:08.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:20:13.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:20:18.613,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:20:23.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:20:28.612,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:20:33.612,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:20:38.613,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:20:43.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:20:48.612,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:20:53.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:20:58.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:21:03.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:21:08.613,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:21:13.613,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:21:18.613,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:21:23.613,"0","1008","27","59.2","1005","72","23.4",
07/10/26 15:21:28.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:21:33.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:21:38.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:21:43.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:21:48.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:21:53.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:21:58.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:03.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:08.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:13.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:18.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:23.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:28.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:33.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:38.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:43.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:48.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:53.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:22:58.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:03.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:08.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:13.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:18.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:23.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:28.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:33.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:38.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:43.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:48.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:53.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:23:58.613,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:24:03.614,"0","1008","27","59.1","1005","72","23.4",
07/10/26 15:24:08.614,"0","1008","27","59","1005","72","23.4",
07/10/26 15:24:13.614,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:24:18.614,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:24:23.614,"0","1008","27","59","1005","72","23.4",
07/10/26 15:24:28.614,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:24:33.614,"0","1008","27","59","1005","72","23.4",
07/10/26 15:24:38.614,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:24:43.614,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:24:48.614,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:24:53.615,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:24:58.615,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:25:03.614,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:25:08.614,"0","1008","27","59","1005","72","23.4",
07/10/26 15:25:13.614,"0","1008","27","59","1005","72","23.4",
07/10/26 15:25:18.614,"0","1008","27","59","1005","72","23.4",
07/10/26 15:25:23.614,"0","1008","27","59","1005","72","23.4",
07/10/26 15:25:28.615,"0","1008","27","59","1005","72","23.4",
07/10/26 15:25:33.615,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:25:38.615,"0","1008","27.1","58.9","1005","72","23.4",
07/10/26 15:25:43.615,"0","1008","27.1","58.9","1005","72","23.4",
07/10/26 15:25:48.615,"0","1008","27.1","58.9","1005","71","23.4",
07/10/26 15:25:53.615,"0","1008","27.1","58.9","1005","72","23.4",
07/10/26 15:25:58.616,"0","1008","27.1","58.9","1005","71","23.4",
07/10/26 15:26:03.616,"0","1008","27.1","58.9","1005","71","23.4",
07/10/26 15:26:08.616,"0","1008","27.1","58.9","1005","71","23.4",
07/10/26 15:26:13.616,"0","1008","27.1","58.9","1005","71","23.4",
07/10/26 15:26:18.616,"0","1008","27.1","58.9","1005","71","23.4",
07/10/26 15:26:23.616,"0","1008","27.1","58.9","1005","72","23.4",
07/10/26 15:26:28.616,"0","1008","27","58.9","1005","72","23.4",
07/10/26 15:26:33.616,"0","1008","27","58.9","1005","72","23.4",
07/10/26 15:26:38.616,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:26:43.615,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:26:48.615,"0","1008","27","59","1005","72","23.4",
07/10/26 15:26:53.616,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:26:58.616,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:27:03.615,"0","1008","27.1","58.9","1005","72","23.4",
07/10/26 15:27:08.616,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:27:13.616,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:27:18.616,"0","1008","27.1","59","1005","72","23.5",
07/10/26 15:27:23.616,"0","1008","27.1","59","1005","72","23.5",
07/10/26 15:27:28.616,"0","1008","27.1","59","1005","72","23.4",
07/10/26 15:27:33.616,"0","1008","27.1","59","1005","72","23.5",
07/10/26 15:27:38.616,"0","1008","27.1","59","1005","72","23.5",
07/10/26 15:27:43.616,"0","1008","27.1","58.9","1005","72","23.5",
07/10/26 15:27:48.616,"0","1008","27.1","58.9","1005","72","23.5",
07/10/26 15:27:53.616,"0","1008","27.1","58.9","1005","72","23.5",
07/10/26 15:27:58.617,"0","1008","27.1","58.9","1005","72","23.5",
07/10/26 15:28:03.616,"0","1008","27.1","58.9","1005","72","23.5",
07/10/26 15:28:08.616,"0","1008","27.1","58.9","1005","72","23.5",
07/10/26 15:28:13.616,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:28:18.616,"0","1008","27.1","58.9","1005","72","23.5",
07/10/26 15:28:23.616,"0","1008","27.1","58.9","1005","72","23.5",
07/10/26 15:28:28.616,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:28:33.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:28:38.616,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:28:43.616,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:28:48.616,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:28:53.616,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:28:58.616,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:03.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:08.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:13.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:18.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:23.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:28.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:33.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:38.616,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:43.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:48.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:53.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:29:58.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:03.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:08.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:13.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:18.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:23.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:28.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:33.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:38.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:43.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:48.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:53.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:30:58.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:03.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:08.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:13.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:18.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:23.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:28.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:33.617,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:38.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:43.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:48.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:53.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:31:58.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:32:03.618,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:32:08.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:32:13.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:32:18.618,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:32:23.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:32:28.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:32:33.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:32:38.617,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:32:43.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:32:48.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:32:53.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:32:58.619,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:33:03.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:33:08.619,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:33:13.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:33:18.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:33:23.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:33:28.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:33:33.619,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:33:38.618,"0","1008","27.1","59","1005","71","23.5",
07/10/26 15:33:43.619,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:33:48.618,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:33:53.618,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:33:58.619,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:34:03.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:34:08.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:34:13.619,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:34:18.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:34:23.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:34:28.618,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:34:33.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:34:38.619,"0","1008","27.1","59","1004","71","23.5",
07/10/26 15:34:43.619,"0","1008","27.1","59","1004","72","23.5",
07/10/26 15:34:48.619,"0","1008","27.1","59.1","1004","72","23.5",
07/10/26 15:34:53.619,"0","1008","27.1","59.1","1004","72","23.5",
07/10/26 15:34:58.619,"0","1008","27.1","59","1004","72","23.5",
07/10/26 15:35:03.619,"0","1008","27.1","59","1004","72","23.5",
07/10/26 15:35:08.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:35:13.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:35:18.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:35:23.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:35:28.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:35:33.619,"0","1008","27.1","58.9","1005","71","23.5",
07/10/26 15:35:38.619,"0","1008","27.1","58.9","1004","71","23.5",
07/10/26 15:35:43.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:35:48.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:35:53.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:35:58.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:03.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:08.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:13.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:18.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:23.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:28.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:33.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:38.620,"0","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:36:43.619,"0","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:36:48.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:53.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:36:58.619,"0","1008","27.1","58.8","1005","71","23.5",
07/10/26 15:37:03.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:37:08.619,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:37:13.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:37:18.619,"0","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:37:23.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:37:28.620,"0","1008","27.1","58.8","1004","71","23.5",
07/10/26 15:37:33.620,"0","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:37:38.620,"400","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:37:43.620,"700","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:37:48.620,"1200","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:37:53.620,"1900","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:37:58.620,"2900","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:38:03.620,"3900","1008","27.2","58.7","1004","71","23.5",
07/10/26 15:38:08.620,"5000","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:38:13.620,"5900","1008","27.2","58.7","1004","71","23.5",
07/10/26 15:38:18.620,"7000","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:38:23.620,"7900","1008","27.2","58.7","1004","71","23.5",
07/10/26 15:38:28.621,"8900","1008","27.2","58.7","1004","71","23.6",
07/10/26 15:38:33.620,"9900","1008","27.2","58.7","1004","71","23.5",
07/10/26 15:38:38.620,"10800","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:38:43.620,"12000","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:38:48.620,"13000","1008","27.2","58.7","1004","71","23.5",
07/10/26 15:38:53.620,"13900","1008","27.2","58.7","1004","71","23.5",
07/10/26 15:38:58.620,"15000","1008","27.2","58.7","1004","71","23.5",
07/10/26 15:39:03.620,"16200","1008","27.2","58.7","1004","71","23.6",
07/10/26 15:39:08.621,"17300","1008","27.2","58.7","1004","71","23.6",
07/10/26 15:39:13.620,"18500","1008","27.2","58.7","1004","71","23.6",
07/10/26 15:39:18.621,"19400","1008","27.2","58.8","1004","71","23.5",
07/10/26 15:39:23.621,"20500","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:39:28.620,"21500","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:39:33.620,"22600","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:39:38.621,"23600","1008","27.1","58.8","1004","71","23.6",
07/10/26 15:39:43.620,"24800","1008","27.1","58.8","1004","71","23.6",
07/10/26 15:39:48.621,"25800","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:39:53.621,"26800","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:39:58.621,"28000","1008","27.1","58.8","1004","71","23.6",
07/10/26 15:40:03.621,"29100","1007","27.2","58.8","1004","71","23.5",
07/10/26 15:40:08.621,"30200","1008","27.1","58.8","1004","71","23.6",
07/10/26 15:40:13.621,"31100","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:40:18.621,"32100","1008","27.1","58.8","1004","71","23.6",
07/10/26 15:40:23.621,"33300","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:40:28.621,"34100","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:40:33.621,"35000","1008","27.1","58.8","1004","71","23.6",
07/10/26 15:40:38.621,"36000","1008","27.1","58.8","1004","71","23.6",
07/10/26 15:40:43.621,"36800","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:40:48.622,"37900","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:40:53.622,"38900","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:40:58.621,"39600","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:03.622,"40700","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:08.622,"41300","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:13.621,"42300","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:18.621,"43400","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:23.622,"44100","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:28.622,"45500","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:33.622,"46300","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:38.622,"47200","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:43.621,"48000","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:41:48.621,"48700","1008","27.2","58.7","1004","71","23.6",
07/10/26 15:41:53.622,"49200","1008","27.2","58.7","1004","71","23.6",
07/10/26 15:41:58.622,"50400","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:03.621,"51200","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:08.621,"51800","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:13.622,"52700","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:18.621,"53500","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:23.622,"54300","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:28.621,"54900","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:33.622,"55600","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:38.622,"56000","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:43.622,"57000","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:48.622,"57600","1008","27.2","58.8","1004","71","23.6",
07/10/26 15:42:53.622,"58500","1008","27.2","58.8","1004","71","23.6",
